Year,State,NMFS Name,Pounds,Dollars,Collection,Confidentiality
1968,WASHINGTON,STURGEONS **,"258,400","28,945",Commercial,Public
1968,WASHINGTON,SUCKERS **,"9,100",45,Commercial,Public
1968,WASHINGTON,SURFPERCHES **,"11,968,100","662,288",Commercial,Public
1968,WASHINGTON,"TOMCOD, PACIFIC ","226,900","3,025",Commercial,Public
1968,WASHINGTON,"TROUT, RAINBOW ","236,100","71,562",Commercial,Public
1968,WASHINGTON,"TUNA, ALBACORE ","3,049,100","605,421",Commercial,Public
1967,ALASKA,ABALONES **,"4,400","5,539",Commercial,Public
1967,ALASKA,"ALGAE, MARINE **","399,600","488,692",Commercial,Public
1967,ALASKA,"CHAR, ARCTIC ","5,300","1,051",Commercial,Public
1967,ALASKA,"CLAM, PACIFIC RAZOR ","60,000","29,571",Commercial,Public
1967,ALASKA,"CRAB, DUNGENESS ","11,597,700","1,507,706",Commercial,Public
1967,ALASKA,"CRAB, KING **","127,715,900","14,969,768",Commercial,Public
1967,ALASKA,"CRAB, SNOW/TANNER **","118,400","11,839",Commercial,Public
1967,ALASKA,"HALIBUT, PACIFIC ","27,155,900","4,011,000",Commercial,Confidential
1967,ALASKA,"HERRING, PACIFIC ","11,496,600","172,449",Commercial,Public
1967,ALASKA,INCONNU ,"2,700",674,Commercial,Public
1967,ALASKA,OCTOPUSES **,200,48,Commercial,Public
1967,ALASKA,"OYSTER, PACIFIC ","44,800","24,644",Commercial,Public
1967,ALASKA,PIKES **,100,18,Commercial,Public
1967,ALASKA,ROCKFISHES **,"251,300","18,701",Commercial,Public
1967,ALASKA,SABLEFISH ,"2,087,500","201,399",Commercial,Public
1967,ALASKA,"SALMON, CHINOOK ","11,632,400","3,100,199",Commercial,Public
1967,ALASKA,"SALMON, CHUM ","31,518,300","3,082,825",Commercial,Public
1967,ALASKA,"SALMON, COHO ","13,022,100","3,342,775",Commercial,Public
1967,ALASKA,"SALMON, PINK ","28,822,200","3,240,861",Commercial,Public
1967,ALASKA,"SALMON, SOCKEYE ","53,521,600","11,864,575",Commercial,Public
1967,ALASKA,"SCALLOP, WEATHERVANE ",800,545,Commercial,Public
1967,ALASKA,"SHRIMPS, PENAEID **","41,812,600","1,700,535",Commercial,Public
1967,ALASKA,"SMELT, EULACHON ","30,000","4,500",Commercial,Public
1967,ALASKA,"TROUT, LAKE ","2,800",550,Commercial,Public
1967,ALASKA,"TROUT, RAINBOW ","26,200","6,061",Commercial,Public
1967,ALASKA,"WHITEFISH, OCEAN ","15,700","3,526",Commercial,Public
1967,WASHINGTON,"BUTTERCLAM, WASHINGTON","47,900","11,639",Commercial,Public
1967,WASHINGTON,"CARP, COMMON ","932,800","4,627",Commercial,Public
1967,WASHINGTON,"CLAM, MANILA ","109,100","61,471",Commercial,Public
1967,WASHINGTON,"CLAM, PACIFIC LITTLENECK ","137,600","66,989",Commercial,Public
1967,WASHINGTON,"CLAM, PACIFIC RAZOR ","172,400","107,566",Commercial,Public
1967,WASHINGTON,"COD, PACIFIC ","8,702,000","460,300",Commercial,Public
1967,WASHINGTON,"CRAB, DUNGENESS ","9,500,900","1,559,957",Commercial,Public
1967,WASHINGTON,FLATFISHES **,"1,338,100","66,186",Commercial,Public
1967,WASHINGTON,"HAKE, PACIFIC (WHITING) ","28,786,200","232,914",Commercial,Public
1967,WASHINGTON,"HALIBUT, PACIFIC ","12,495,400","2,377,910",Commercial,Public
1967,WASHINGTON,"HERRING, PACIFIC ","6,447,400","206,280",Commercial,Public
1967,WASHINGTON,LINGCOD ,"6,364,600","346,229",Commercial,Public
1967,WASHINGTON,OCTOPUSES **,"32,500","4,308",Commercial,Public
1967,WASHINGTON,"OYSTER, OLYMPIA ","42,300","137,592",Commercial,Public
1967,WASHINGTON,"OYSTER, PACIFIC ","6,497,200","2,629,935",Commercial,Public
1967,WASHINGTON,"POLLOCK, WALLEYE","96,000","1,607",Commercial,Public
1967,WASHINGTON,"RATFISH, SPOTTED ","1,024,600","8,276",Commercial,Public
1967,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH ","13,719,400","777,160",Commercial,Public
1967,WASHINGTON,ROCKFISHES **,"7,321,800","397,183",Commercial,Public
1967,WASHINGTON,SABLEFISH ,"541,000","60,070",Commercial,Public
1967,WASHINGTON,"SALMON, CHINOOK ","5,940,700","2,400,187",Commercial,Public
1967,WASHINGTON,"SALMON, CHUM ","2,932,800","789,915",Commercial,Public
1967,WASHINGTON,"SALMON, COHO ","10,462,600","3,778,172",Commercial,Public
1967,WASHINGTON,"SALMON, PINK ","21,664,200","2,836,641",Commercial,Public
1967,WASHINGTON,"SALMON, SOCKEYE ","12,374,000","4,185,423",Commercial,Public
1967,WASHINGTON,"SHAD, AMERICAN ","256,700","15,924",Commercial,Public
1967,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **",500,3,Commercial,Public
1967,WASHINGTON,"SHARKS, DOGFISH **","1,253,600","8,146",Commercial,Public
1967,WASHINGTON,"SHRIMP, OCEAN ","1,028,700","82,300",Commercial,Public
1967,WASHINGTON,"SHRIMPS, CRANGON **","29,800","14,496",Commercial,Public
1967,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","344,500","4,327",Commercial,Public
1967,WASHINGTON,"SMELT, EULACHON ","774,000","80,843",Commercial,Public
1967,WASHINGTON,SMELTS **,"263,900","23,712",Commercial,Public
1967,WASHINGTON,SOLES **,"11,067,400","827,710",Commercial,Public
1967,WASHINGTON,"SQUIDS, LOLIGINIDAE **","1,200",240,Commercial,Public
1967,WASHINGTON,STURGEONS **,"260,900","24,915",Commercial,Public
1967,WASHINGTON,SURFPERCHES **,"162,700","18,947",Commercial,Public
1967,WASHINGTON,"TOMCOD, PACIFIC ","209,600","3,660",Commercial,Public
1967,WASHINGTON,"TROUT, RAINBOW ","193,400","56,260",Commercial,Public
1967,WASHINGTON,"TUNA, ALBACORE ","1,239,500","249,477",Commercial,Public
1966,ALASKA,ABALONES **,"4,900","5,000",Commercial,Public
1966,ALASKA,"ALGAE, MARINE **","662,000","496,491",Commercial,Public
1966,ALASKA,"CHAR, ARCTIC ","25,300","5,000",Commercial,Public
1966,ALASKA,"CLAM, PACIFIC RAZOR ","28,600","8,800",Commercial,Public
1966,ALASKA,"CRAB, DUNGENESS ","5,053,500","606,419",Commercial,Public
1966,ALASKA,"CRAB, KING **","159,201,700","15,670,485",Commercial,Public
1966,ALASKA,"CRAB, SNOW/TANNER **",200,11,Commercial,Public
1966,ALASKA,"HALIBUT, PACIFIC ","33,354,000","7,815,000",Commercial,Confidential
1966,ALASKA,"HERRING, PACIFIC ","19,255,700","288,835",Commercial,Public
1966,ALASKA,INCONNU ,"16,800","3,360",Commercial,Public
1966,ALASKA,OCTOPUSES **,"123,500","30,868",Commercial,Public
1966,ALASKA,"OYSTER, PACIFIC ","7,100","7,000",Commercial,Public
1966,ALASKA,PIKES **,"11,500","2,302",Commercial,Public
1966,ALASKA,ROCKFISHES **,"44,800","5,246",Commercial,Public
1966,ALASKA,SABLEFISH ,"2,311,300","272,991",Commercial,Public
1966,ALASKA,"SALMON, CHINOOK ","9,350,100","2,948,658",Commercial,Public
1966,ALASKA,"SALMON, CHUM ","52,229,600","5,718,232",Commercial,Public
1966,ALASKA,"SALMON, COHO ","16,112,900","3,705,314",Commercial,Public
1966,ALASKA,"SALMON, PINK ","162,866,000","22,093,084",Commercial,Public
1966,ALASKA,"SALMON, SOCKEYE ","92,766,700","19,736,666",Commercial,Public
1966,ALASKA,"SHRIMPS, PENAEID **","28,192,600","1,287,593",Commercial,Public
1966,ALASKA,"TROUT, LAKE ","6,200","1,240",Commercial,Public
1966,ALASKA,"TROUT, RAINBOW ","30,800","6,196",Commercial,Public
1966,ALASKA,"WHITEFISH, OCEAN ","14,600","2,918",Commercial,Public
1966,WASHINGTON,"BUTTERCLAM, WASHINGTON","34,800","8,092",Commercial,Public
1966,WASHINGTON,"CARP, COMMON ","425,400","2,107",Commercial,Public
1966,WASHINGTON,"CLAM, MANILA ","139,000","72,578",Commercial,Public
1966,WASHINGTON,"CLAM, PACIFIC LITTLENECK ","163,500","83,043",Commercial,Public
1966,WASHINGTON,"CLAM, PACIFIC RAZOR ","169,600","103,765",Commercial,Public
1966,WASHINGTON,"COD, PACIFIC ","9,346,600","485,707",Commercial,Public
1966,WASHINGTON,"CRAB, DUNGENESS ","11,745,200","1,661,911",Commercial,Public
1966,WASHINGTON,FLATFISHES **,"494,400","25,732",Commercial,Public
1966,WASHINGTON,"HAKE, PACIFIC (WHITING) ","11,699,500","112,506",Commercial,Public
1966,WASHINGTON,"HALIBUT, PACIFIC ","6,825,600","1,853,677",Commercial,Public
1966,WASHINGTON,"HERRING, PACIFIC ","4,514,900","255,638",Commercial,Public
1966,WASHINGTON,LINGCOD ,"6,108,300","328,191",Commercial,Public
1966,WASHINGTON,OCTOPUSES **,"23,900","2,929",Commercial,Public
1966,WASHINGTON,"OYSTER, OLYMPIA ","34,800","104,450",Commercial,Public
1966,WASHINGTON,"OYSTER, PACIFIC ","6,735,500","2,305,000",Commercial,Public
1966,WASHINGTON,"POLLOCK, WALLEYE","266,800","4,010",Commercial,Public
1966,WASHINGTON,"RATFISH, SPOTTED ","1,339,800","12,234",Commercial,Public
1966,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH ","17,324,700","900,922",Commercial,Public
1966,WASHINGTON,ROCKFISHES **,"9,575,800","491,252",Commercial,Public
1966,WASHINGTON,SABLEFISH ,"1,018,800","125,762",Commercial,Public
1966,WASHINGTON,"SALMON, CHINOOK ","5,907,200","2,278,019",Commercial,Public
1966,WASHINGTON,"SALMON, CHUM ","4,269,500","954,680",Commercial,Public
1966,WASHINGTON,"SALMON, COHO ","12,806,500","3,986,571",Commercial,Public
1966,WASHINGTON,"SALMON, PINK ","146,100","29,856",Commercial,Public
1966,WASHINGTON,"SALMON, SOCKEYE ","9,237,500","3,191,491",Commercial,Public
1966,WASHINGTON,"SHAD, AMERICAN ","353,400","16,531",Commercial,Public
1966,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **","15,800",136,Commercial,Public
1966,WASHINGTON,"SHARKS, DOGFISH **","1,671,900","12,788",Commercial,Public
1966,WASHINGTON,"SHRIMP, OCEAN ","282,600","22,604",Commercial,Public
1966,WASHINGTON,"SHRIMPS, CRANGON **","50,100","26,706",Commercial,Public
1966,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","500,400","5,679",Commercial,Public
1966,WASHINGTON,"SMELT, EULACHON ","498,500","60,324",Commercial,Public
1966,WASHINGTON,SMELTS **,"348,600","32,510",Commercial,Public
1966,WASHINGTON,SOLES **,"10,118,800","798,702",Commercial,Public
1966,WASHINGTON,STURGEONS **,"232,900","19,929",Commercial,Public
1966,WASHINGTON,SURFPERCHES **,"183,200","21,174",Commercial,Public
1966,WASHINGTON,"TOMCOD, PACIFIC ","306,600","4,516",Commercial,Public
1966,WASHINGTON,"TROUT, RAINBOW ","200,500","51,584",Commercial,Public
1966,WASHINGTON,"TUNA, ALBACORE ","1,101,400","205,479",Commercial,Public
1965,ALASKA,"BUTTERCLAM, WASHINGTON","1,500","1,000",Commercial,Public
1965,ALASKA,"CLAM, PACIFIC RAZOR ","87,700","40,000",Commercial,Public
1965,ALASKA,"CRAB, DUNGENESS ","8,895,300","999,910",Commercial,Public
1965,ALASKA,"CRAB, KING **","131,670,700","12,729,360",Commercial,Public
1965,ALASKA,"HALIBUT, PACIFIC ","30,984,000","6,770,350",Commercial,Confidential
1965,ALASKA,"HERRING, PACIFIC ","25,636,200","360,490",Commercial,Public
1965,ALASKA,OCTOPUSES **,"20,700","6,110",Commercial,Public
1965,ALASKA,"OYSTER, OLYMPIA ","2,000","2,000",Commercial,Public
1965,ALASKA,ROCKFISHES **,"447,100","51,570",Commercial,Public
1965,ALASKA,SABLEFISH ,"2,310,700","225,840",Commercial,Public
1965,ALASKA,"SALMON, CHINOOK ","11,008,600","3,048,650",Commercial,Public
1965,ALASKA,"SALMON, CHUM ","29,262,500","2,376,860",Commercial,Public
1965,ALASKA,"SALMON, COHO ","17,666,000","4,362,380",Commercial,Public
1965,ALASKA,"SALMON, PINK ","74,873,000","7,684,190",Commercial,Public
1965,ALASKA,"SALMON, SOCKEYE ","142,034,100","30,802,190",Commercial,Public
1965,ALASKA,"SEAWEED, KELP **","460,300","105,860",Commercial,Public
1965,ALASKA,"SHRIMPS, PENAEID **","16,819,000","756,860",Commercial,Public
1965,ALASKA,"SMELT, EULACHON ","1,500",300,Commercial,Public
1965,ALASKA,"TROUT, LAKE ",900,200,Commercial,Public
1965,ALASKA,"TROUT, RAINBOW ","13,000","2,860",Commercial,Public
1965,ALASKA,"VARDEN, DOLLY ",500,110,Commercial,Public
1965,WASHINGTON,"BUTTERCLAM, WASHINGTON","35,900","7,884",Commercial,Public
1965,WASHINGTON,"CARP, COMMON ","600,900","3,005",Commercial,Public
1965,WASHINGTON,"CLAM, MANILA ","163,600","84,909",Commercial,Public
1965,WASHINGTON,"CLAM, PACIFIC LITTLENECK ","168,900","78,625",Commercial,Public
1965,WASHINGTON,"CLAM, PACIFIC RAZOR ","177,400","127,524",Commercial,Public
1965,WASHINGTON,"COD, PACIFIC ","9,960,000","515,801",Commercial,Public
1965,WASHINGTON,"CRAB, DUNGENESS ","8,104,000","1,436,585",Commercial,Public
1965,WASHINGTON,FLATFISHES **,"709,000","34,125",Commercial,Public
1965,WASHINGTON,"HAKE, PACIFIC (WHITING) ","1,527,900","16,445",Commercial,Public
1965,WASHINGTON,"HALIBUT, PACIFIC ","9,353,900","2,404,784",Commercial,Public
1965,WASHINGTON,"HERRING, PACIFIC ","8,346,700","202,915",Commercial,Public
1965,WASHINGTON,LINGCOD ,"5,088,500","269,856",Commercial,Public
1965,WASHINGTON,OCTOPUSES **,"41,500","5,559",Commercial,Public
1965,WASHINGTON,"OYSTER, OLYMPIA ","40,600","121,800",Commercial,Public
1965,WASHINGTON,"OYSTER, PACIFIC ","7,874,800","1,789,667",Commercial,Public
1965,WASHINGTON,"POLLOCK, WALLEYE","146,300","1,882",Commercial,Public
1965,WASHINGTON,"RATFISH, SPOTTED ","1,472,400","10,849",Commercial,Public
1965,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH ","14,389,600","717,965",Commercial,Public
1965,WASHINGTON,ROCKFISHES **,"6,870,400","335,631",Commercial,Public
1965,WASHINGTON,SABLEFISH ,"1,742,200","255,357",Commercial,Public
1965,WASHINGTON,"SALMON, CHINOOK ","5,736,700","1,969,282",Commercial,Public
1965,WASHINGTON,"SALMON, CHUM ","1,999,000","416,430",Commercial,Public
1965,WASHINGTON,"SALMON, COHO ","12,111,000","3,376,272",Commercial,Public
1965,WASHINGTON,"SALMON, PINK ","4,563,200","584,920",Commercial,Public
1965,WASHINGTON,"SALMON, SOCKEYE ","6,008,400","2,036,201",Commercial,Public
1965,WASHINGTON,"SHAD, AMERICAN ","83,900","3,824",Commercial,Public
1965,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **","2,100",12,Commercial,Public
1965,WASHINGTON,"SHARKS, DOGFISH **","2,074,700","13,589",Commercial,Public
1965,WASHINGTON,"SHRIMP, OCEAN ","23,500","1,760",Commercial,Public
1965,WASHINGTON,"SHRIMPS, CRANGON **","64,100","31,487",Commercial,Public
1965,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","473,200","5,710",Commercial,Public
1965,WASHINGTON,"SMELT, EULACHON ","457,100","55,245",Commercial,Public
1965,WASHINGTON,SMELTS **,"319,000","27,376",Commercial,Public
1965,WASHINGTON,SOLES **,"11,167,000","813,111",Commercial,Public
1965,WASHINGTON,STURGEONS **,"178,200","13,651",Commercial,Public
1965,WASHINGTON,SURFPERCHES **,"191,200","20,071",Commercial,Public
1965,WASHINGTON,"TOMCOD, PACIFIC ","590,000","8,724",Commercial,Public
1965,WASHINGTON,"TROUT, RAINBOW ","79,100","22,449",Commercial,Public
1965,WASHINGTON,"TUNA, ALBACORE ","1,871,700","305,918",Commercial,Public
1965,WASHINGTON,"TUNA, BLUEFIN PACIFIC ","91,900","12,407",Commercial,Public
1965,WASHINGTON,"TUNA, SKIPJACK ","510,000","57,632",Commercial,Public
1965,WASHINGTON,"TUNA, YELLOWFIN ","1,947,700","279,490",Commercial,Public
1964,ALASKA,ABALONES **,"1,100","1,100",Commercial,Public
1964,ALASKA,"ALGAE, MARINE **","398,700","79,740",Commercial,Public
1964,ALASKA,"CLAM, PACIFIC RAZOR ","41,800","19,620",Commercial,Public
1964,ALASKA,"CRAB, DUNGENESS ","12,708,500","1,465,440",Commercial,Public
1964,ALASKA,"CRAB, KING **","86,720,700","8,186,190",Commercial,Public
1964,ALASKA,"CRAB, SNOW/TANNER **","13,900","1,390",Commercial,Public
1964,ALASKA,"HALIBUT, PACIFIC ","22,757,600","3,572,930",Commercial,Confidential
1964,ALASKA,"HERRING, PACIFIC ","47,903,900","718,560",Commercial,Public
1964,ALASKA,INCONNU ,600,120,Commercial,Public
1964,ALASKA,PIKES **,300,50,Commercial,Public
1964,ALASKA,ROCKFISHES **,"91,800","5,110",Commercial,Public
1964,ALASKA,SABLEFISH ,"2,586,900","289,440",Commercial,Public
1964,ALASKA,"SALMON, CHINOOK ","11,567,000","3,661,910",Commercial,Public
1964,ALASKA,"SALMON, CHUM ","62,689,800","4,694,570",Commercial,Public
1964,ALASKA,"SALMON, COHO ","20,953,900","3,582,060",Commercial,Public
1964,ALASKA,"SALMON, PINK ","162,280,500","17,173,960",Commercial,Public
1964,ALASKA,"SALMON, SOCKEYE ","54,132,000","12,246,640",Commercial,Public
1964,ALASKA,"SHRIMPS, PENAEID **","7,726,700","309,090",Commercial,Public
1964,ALASKA,"TROUT, LAKE ","4,400",890,Commercial,Public
1964,ALASKA,"TROUT, RAINBOW ","10,100","2,020",Commercial,Public
1964,ALASKA,"VARDEN, DOLLY ","6,600","1,310",Commercial,Public
1964,ALASKA,"WHITEFISH, OCEAN ","16,800","3,370",Commercial,Public
1964,WASHINGTON,"BUTTERCLAM, WASHINGTON","45,200","10,852",Commercial,Public
1964,WASHINGTON,"CARP, COMMON ","946,800","4,734",Commercial,Public
1964,WASHINGTON,"CLAM, MANILA ","109,000","56,221",Commercial,Public
1964,WASHINGTON,"CLAM, PACIFIC LITTLENECK ","196,700","101,492",Commercial,Public
1964,WASHINGTON,"CLAM, PACIFIC RAZOR ","167,000","111,356",Commercial,Public
1964,WASHINGTON,"COD, PACIFIC ","6,212,700","341,522",Commercial,Public
1964,WASHINGTON,"CRAB, DUNGENESS ","5,162,900","1,091,792",Commercial,Public
1964,WASHINGTON,FLATFISHES **,"809,000","41,076",Commercial,Public
1964,WASHINGTON,"HAKE, PACIFIC (WHITING) ","715,800","11,443",Commercial,Public
1964,WASHINGTON,"HALIBUT, PACIFIC ","12,149,500","2,323,859",Commercial,Public
1964,WASHINGTON,"HERRING, PACIFIC ","3,960,400","129,791",Commercial,Public
1964,WASHINGTON,LINGCOD ,"3,605,800","189,029",Commercial,Public
1964,WASHINGTON,OCTOPUSES **,"35,800","5,250",Commercial,Public
1964,WASHINGTON,"OYSTER, OLYMPIA ","33,700","97,800",Commercial,Public
1964,WASHINGTON,"OYSTER, PACIFIC ","8,244,100","2,186,779",Commercial,Public
1964,WASHINGTON,"RATFISH, SPOTTED ","1,374,000","8,742",Commercial,Public
1964,WASHINGTON,"ROCKFISH, PACIFIC OCEAN PERCH ","11,254,300","573,924",Commercial,Public
1964,WASHINGTON,ROCKFISHES **,"5,926,100","294,306",Commercial,Public
1964,WASHINGTON,SABLEFISH ,"2,609,800","383,633",Commercial,Public
1964,WASHINGTON,"SALMON, CHINOOK ","5,615,800","2,085,416",Commercial,Public
1964,WASHINGTON,"SALMON, CHUM ","3,137,900","539,837",Commercial,Public
1964,WASHINGTON,"SALMON, COHO ","9,382,600","2,735,661",Commercial,Public
1964,WASHINGTON,"SALMON, PINK ","45,000","7,893",Commercial,Public
1964,WASHINGTON,"SALMON, SOCKEYE ","3,094,200","1,161,851",Commercial,Public
1964,WASHINGTON,"SHAD, AMERICAN ","34,100","1,659",Commercial,Public
1964,WASHINGTON,"SHARK, TOPE","1,200",44,Commercial,Public
1964,WASHINGTON,"SHARKS, CHONDRICHTHYES (CLASS) **","1,800",9,Commercial,Public
1964,WASHINGTON,"SHARKS, DOGFISH **","1,837,000","9,185",Commercial,Public
1964,WASHINGTON,"SHRIMP, OCEAN ","314,100","23,560",Commercial,Public
1964,WASHINGTON,"SHRIMPS, CRANGON **","70,100","33,195",Commercial,Public
1964,WASHINGTON,"SKATES, RAJIDAE (FAMILY) **","564,000","3,523",Commercial,Public
1964,WASHINGTON,"SMELT, EULACHON ","517,000","52,700",Commercial,Public
1964,WASHINGTON,SMELTS **,"375,400","29,769",Commercial,Public
1964,WASHINGTON,SOLES **,"10,517,000","753,408",Commercial,Public
1964,WASHINGTON,"SQUIDS, LOLIGINIDAE **",600,73,Commercial,Public
1964,WASHINGTON,STURGEONS **,"203,100","16,733",Commercial,Public
1964,WASHINGTON,SUCKERS **,"13,600",136,Commercial,Public
1964,WASHINGTON,SURFPERCHES **,"130,300","14,106",Commercial,Public
1964,WASHINGTON,"TOMCOD, PACIFIC ","388,000","6,957",Commercial,Public
1964,WASHINGTON,"TROUT, RAINBOW ","68,400","22,549",Commercial,Public
1964,WASHINGTON,"TUNA, ALBACORE ","1,054,700","169,667",Commercial,Public
1963,ALASKA,"ALGAE, MARINE **","199,100","15,920",Commercial,Public
1963,ALASKA,"CLAM, PACIFIC RAZOR ","144,000","51,950",Commercial,Public
1963,ALASKA,"CRAB, DUNGENESS ","12,084,100","1,357,540",Commercial,Public
1963,ALASKA,"CRAB, KING **","78,740,300","7,607,360",Commercial,Public
1963,ALASKA,"HALIBUT, PACIFIC ","29,886,400","4,160,990",Commercial,Confidential
1963,ALASKA,"HERRING, PACIFIC ","31,216,200","468,240",Commercial,Public
1963,ALASKA,ROCKFISHES **,"90,500","6,340",Commercial,Public
1963,ALASKA,SABLEFISH ,"1,359,500","125,540",Commercial,Public
1963,ALASKA,"SALMON, CHINOOK ","9,160,600","3,126,640",Commercial,Public
1963,ALASKA,"SALMON, CHUM ","35,748,400","3,046,550",Commercial,Public
1963,ALASKA,"SALMON, COHO ","17,581,200","3,008,820",Commercial,Public
1963,ALASKA,"SALMON, PINK ","125,117,400","14,472,380",Commercial,Public
1963,ALASKA,"SALMON, SOCKEYE ","35,455,600","7,643,860",Commercial,Public
1963,ALASKA,"SHRIMPS, PENAEID **","15,126,900","605,080",Commercial,Public
1963,ALASKA,"TROUT, LAKE ","2,200",440,Commercial,Public
1963,ALASKA,"TROUT, RAINBOW ","19,700","3,940",Commercial,Public
1963,ALASKA,"VARDEN, DOLLY ","4,800",960,Commercial,Public
1963,ALASKA,"WHITEFISH, OCEAN ",600,130,Commercial,Public
1963,WASHINGTON,"BUTTERCLAM, WASHINGTON","51,200","11,710",Commercial,Public
1963,WASHINGTON,"CARP, COMMON ","1,173,600","7,042",Commercial,Public
1963,WASHINGTON,"CLAM, MANILA ","119,600","62,756",Commercial,Public
1963,WASHINGTON,"CLAM, PACIFIC LITTLENECK ","214,400","107,194",Commercial,Public
1963,WASHINGTON,"CLAM, PACIFIC RAZOR ","223,200","110,026",Commercial,Public
1963,WASHINGTON,"COD, PACIFIC ","6,301,900","346,598",Commercial,Public
1963,WASHINGTON,"CRAB, DUNGENESS ","6,674,400","1,389,710",Commercial,Public
1963,WASHINGTON,"CRAYFISHES, FRESHWATER **","1,100",208,Commercial,Public
1963,WASHINGTON,FLATFISHES **,"1,065,700","53,889",Commercial,Public
1963,WASHINGTON,"HAKE, PACIFIC (WHITING) ","399,900","8,019",Commercial,Public
1963,WASHINGTON,"HALIBUT, PACIFIC ","15,416,000","2,678,261",Commercial,Public
1963,WASHINGTON,"HERRING, PACIFIC ","6,971,900","160,352",Commercial,Public
